pipeline	fitness	fit_time
selectPercentile(64.9839749330948);fastICA(3,'parallel','unit-variance','cube');adaBoost(decisionTree('gini',16,13,0.08305919389397154,6,'balanced'),96,1.7182882179024774,'SAMME')	0.719844180306407	1.4823741912841797
maxAbsScaler();robustScaler(False,False);minMaxScaler();mlpClassifier((32, 1),0.09567258273811977,0.05756931445727759,'lbfgs','logistic')	0.5909633895468887	71.45407938957214
multinomialNB(1.1620193896474889,True)	0.5922645273788414	1.245553970336914
selectFwe(0.005706991509257415);maxAbsScaler();pca(0.8989474950915265,False);gaussianNB(0.009518320629555044)	0.5	1.6349849700927734
varianceThreshold();selectPercentile(60.55154028046794);decisionTree('gini',30,18,0.24617668078602517,18,'None')	0.5923215213225154	1.7141988277435303
fastICA(26,'parallel','arbitrary-variance','logcosh');gaussianNB(1.4033136251413072e-05)	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
selectFwe(0.0049124135747927716);pca(0.5273504487526157,False);robustScaler(False,True);bernoulliNB(0.6981779145925913,True)	0.5	1.662160873413086
fastICA(17,'deflation','unit-variance','logcosh');fastICA(40,'parallel','arbitrary-variance','cube');varianceThreshold();mlpClassifier((19, 16),0.07616389982042694,0.6033142036152491,'lbfgs','tanh')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(19.120014385716065);fastICA(65,'parallel','arbitrary-variance','cube');lda(0.26651830865962256,145,0.09477585821066092)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
maxAbsScaler();extraTreesClassifier(73,'entropy','sqrt',12,7,True,'balanced')	0.7460773966241163	2.7651901245117188
varianceThreshold();robustScaler(True,True);minMaxScaler();randomForest(83,'gini','sqrt',8,8,True,'balanced')	0.7665716341163658	4.479834794998169
selectPercentile(48.80126009268671);varianceThreshold();extraTreesClassifier(42,'entropy','log2',4,8,True,'None')	0.5352638352638353	2.6248152256011963
minMaxScaler();maxAbsScaler();decisionTree('gini',24,6,0.810711302914473,18,'None')	0.6578410063002508	1.1830203533172607
nystroem('sigmoid',0.596986585786246,20,4,-0.9656194996712812);maxAbsScaler();varianceThreshold();selectPercentile(2.783308882294613);multinomialNB(72.74713632267647,True)	eval_error (Found array with 0 feature(s) (shape=(2160, 0)) while a minimum of 1 is required by MultinomialNB.)	eval_error (Found array with 0 feature(s) (shape=(2160, 0)) while a minimum of 1 is required by MultinomialNB.)
nystroem('rbf',0.43005637754154735,11,3,0.0021822133710043268);selectPercentile(45.53902065270594);qda(0.6472051739003383)	0.5	1.9413485527038574
selectFwe(0.02143824943684778);qda(0.09238273444313749)	0.5216974749529422	1.2887060642242432
varianceThreshold();selectPercentile(92.94994006512051);selectPercentile(14.334987194948987);adaBoost(decisionTree('gini',11,13,0.396414479757891,17,'None'),67,0.10850984551252467,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(True,True);varianceThreshold();varianceThreshold();multinomialNB(21.44272458237434,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
gaussianNB(0.0005600631297195929)	0.5	1.2069611549377441
robustScaler(True,True);maxAbsScaler();maxAbsScaler();varianceThreshold();qda(0.41223541789202434)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
mlpClassifier((53, 1),0.08964590652976126,0.35126398862795455,'sgd','logistic')	0.5	13.747790813446045
varianceThreshold();mlpClassifier((78, 11),0.036451661897941946,0.41194647950524743,'sgd','logistic')	0.5	7.260714292526245
varianceThreshold();qda(0.49279906868130263)	0.5151819456491424	1.229266881942749
pca(0.5230569404518352,True);robustScaler(False,False);selectFwe(0.010767312559768729);mlpClassifier((57, 9),0.00995593948949986,0.3015608347822569,'adam','identity')	eval_error (Found array with 0 feature(s) (shape=(2159, 0)) while a minimum of 1 is required by MLPClassifier.)	eval_error (Found array with 0 feature(s) (shape=(2159, 0)) while a minimum of 1 is required by MLPClassifier.)
maxAbsScaler();maxAbsScaler();pca(0.7365554122266709,True);robustScaler(False,False);extraTreesClassifier(26,'entropy','sqrt',12,7,False,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();selectFwe(0.006394992044383833);kNN(35,'uniform',1)	0.5698619309454299	1.8364715576171875
minMaxScaler();pca(0.5976732245371953,False);mlpClassifier((37, 14),0.0019746954964041425,0.0031339451672427235,'lbfgs','tanh')	0.510515873015873	137.97239017486572
maxAbsScaler();gaussianNB(0.007492332208505331)	0.6573166961337936	0.9388213157653809
fastICA(64,'deflation','arbitrary-variance','cube');decisionTree('entropy',9,7,0.38900861216385363,11,'None')	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
maxAbsScaler();logisticRegression('None','liblinear',1000,3.514298268157114,'balanced')	eval_error (penalty=None is not supported for the liblinear solver)	eval_error (penalty=None is not supported for the liblinear solver)
mlpClassifier((78, 12),0.052998943505756894,0.10324979884406665,'lbfgs','tanh')	0.5	146.63801503181458
varianceThreshold();minMaxScaler();minMaxScaler();gaussianNB(0.0018782183928166564)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
decisionTree('entropy',3,17,0.6621211458228553,18,'balanced')	0.6830474041209628	1.7864224910736084
maxAbsScaler();nystroem('rbf',0.024413807463233038,21,2,0.43326880472534945);mlpClassifier((17, 12),0.0786548079997322,0.5811442741436711,'adam','tanh')	0.5	2.8712451457977295
varianceThreshold();varianceThreshold();adaBoost(decisionTree('entropy',23,19,0.7869897367107223,14,'balanced'),30,0.15155223316530128,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
kNN(14,'uniform',2)	0.5040900137570117	1.5775001049041748
randomForest(31,'entropy',0.8936361162500137,3,1,True,'None')	0.7574564837487303	3.6690714359283447
mlpClassifier((65, 6),0.00721181660359285,0.436771461783838,'sgd','tanh')	0.5	2.9255049228668213
randomForest(79,'entropy',0.9769545076232473,16,7,True,'balanced_subsample')	0.7799858613228394	8.38357949256897
decisionTree('gini',3,2,0.5253544110951222,1,'None')	0.5023058773058773	1.2586402893066406
varianceThreshold();minMaxScaler();varianceThreshold();decisionTree('gini',20,3,0.7413039867925104,12,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();maxAbsScaler();kNN(6,'distance',1)	0.7583236317828763	1.1021990776062012
fastICA(92,'parallel','arbitrary-variance','exp');adaBoost(decisionTree('gini',6,10,0.39715451729664086,2,'None'),70,1.5000384390664583,'SAMME')	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
fastICA(9,'parallel','arbitrary-variance','exp');multinomialNB(63.10608482149262,False)	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
logisticRegression('None','sag',1000,10.203348548497736,'balanced')	0.5001984126984127	4.53542947769165
logisticRegression('l2','lbfgs',1000,6.0307776527230645,'None')	0.5	56.08174228668213
fastICA(31,'parallel','unit-variance','cube');maxAbsScaler();adaBoost(decisionTree('gini',22,14,0.6579230507138225,16,'None'),46,0.4985316074418997,'SAMME.R')	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
selectPercentile(54.23626026249604);gaussianNB(0.009286286727344389)	0.5	0.943289041519165
nystroem('rbf',1.2624675039871667,68,5,-0.8702679255067727);robustScaler(True,True);maxAbsScaler();adaBoost(decisionTree('gini',6,15,0.5789043188785261,16,'None'),82,0.16922239526541868,'SAMME')	0.5	3.680861711502075
gaussianNB(0.0022673324191448134)	0.5	0.8532917499542236
pca(0.9109951398418391,False);bernoulliNB(6.157971502552539,False)	0.6164071342003747	0.9227747917175293
minMaxScaler();minMaxScaler();qda(0.07604775896365323)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.717276532164668,False);minMaxScaler();maxAbsScaler();pca(0.5046177853413844,False);bernoulliNB(41.33330455612295,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();varianceThreshold();minMaxScaler();qda(0.6055105158143178)	0.5	1.1374850273132324
varianceThreshold();varianceThreshold();logisticRegression('None','sag',1000,3.37779198157888,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();varianceThreshold();adaBoost(decisionTree('gini',8,17,0.00960973402495846,20,'balanced'),64,0.45563122462436584,'SAMME')	0.7761615954210388	1.2006993293762207
varianceThreshold();nystroem('poly',0.21717266706859234,82,5,-0.24937459828412667);adaBoost(decisionTree('entropy',17,6,0.5410357904712044,4,'balanced'),36,0.9716879276343069,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
pca(0.7542851911873283,False);varianceThreshold();maxAbsScaler();minMaxScaler();randomForest(60,'gini',0.6667025207867975,19,11,True,'None')	0.5161177188264664	2.6060612201690674
selectPercentile(36.26343268563263);randomForest(67,'gini',0.7755013237310036,13,19,False,'balanced_subsample')	0.7294822868878535	2.865217924118042
kNN(15,'uniform',2)	0.5223918501005975	1.0435333251953125
selectPercentile(69.5779141483003);adaBoost(decisionTree('entropy',11,15,0.9313164933859998,13,'balanced'),75,0.01816689531585935,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();adaBoost(decisionTree('gini',19,7,0.1338584786372934,5,'None'),93,0.7489371971661027,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();maxAbsScaler();nystroem('sigmoid',7.656362334336854,96,3,-0.22597311412574816);multinomialNB(73.53833631352884,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();logisticRegression('None','newton-cg',1000,9.5287620302258,'balanced')	0.6768174841982	14.313437461853027
varianceThreshold();fastICA(7,'deflation','unit-variance','cube');mlpClassifier((46, 5),0.06066693894881199,0.23205568027214363,'lbfgs','logistic')	0.7034425685270616	176.5902464389801
varianceThreshold();maxAbsScaler();lda(0.23672448024679826,160,0.002633513283838937)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
kNN(48,'distance',2)	0.6643159170246645	1.5111808776855469
qda(0.8973016476143494)	0.6206479484312486	1.119258165359497
varianceThreshold();varianceThreshold();extraTreesClassifier(30,'gini','sqrt',2,4,True,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(False,False);kNN(3,'distance',2)	0.6806676884211675	0.9125046730041504
kNN(9,'uniform',1)	0.5497914912924854	2.008019208908081
selectPercentile(69.15198324979953);kNN(13,'uniform',2)	0.5213211614056545	1.4460842609405518
minMaxScaler();kNN(1,'uniform',1)	0.7733647450347252	1.5044052600860596
minMaxScaler();maxAbsScaler();decisionTree('entropy',27,9,0.8767342343987324,19,'balanced')	0.7658818858620051	1.958545446395874
decisionTree('gini',22,7,0.4678301138884804,14,'None')	0.6419119986217402	1.839184045791626
minMaxScaler();maxAbsScaler();varianceThreshold();multinomialNB(4.554431317829696,True)	0.5	1.6484880447387695
selectPercentile(9.920117550813686);lda(0.07794724660261665,5,0.044303985035519994)	eval_error (Found array with 0 feature(s) (shape=(2159, 0)) while a minimum of 1 is required by LinearDiscriminantAnalysis.)	eval_error (Found array with 0 feature(s) (shape=(2159, 0)) while a minimum of 1 is required by LinearDiscriminantAnalysis.)
minMaxScaler();maxAbsScaler();minMaxScaler();pca(0.614280981409245,True);mlpClassifier((55, 4),0.07121732500556603,0.04837098496762213,'sgd','tanh')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
lda(0.2581042587587271,141,0.07635303369535716)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
logisticRegression('None','liblinear',1000,20.723397635657985,'balanced')	eval_error (penalty=None is not supported for the liblinear solver)	eval_error (penalty=None is not supported for the liblinear solver)
selectFwe(0.0033862057401192907);robustScaler(False,False);extraTreesClassifier(99,'entropy','log2',7,1,True,'balanced')	0.7098482570898078	3.5742897987365723
selectFwe(0.04771167878313441);nystroem('cosine',0.05575753243778609,32,2,-0.727165344945635);gaussianNB(0.0035382670328519094)	0.5401028940044844	1.9342823028564453
maxAbsScaler();varianceThreshold();nystroem('cosine',5.587107061964671,76,2,-0.9465053752074166);randomForest(54,'entropy','sqrt',10,7,True,'None')	0.6527827458244954	8.52955961227417
maxAbsScaler();maxAbsScaler();varianceThreshold();selectFwe(0.02332188481941596);bernoulliNB(7.914256225310058,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();maxAbsScaler();minMaxScaler();adaBoost(decisionTree('gini',20,3,0.9035166033328564,17,'None'),63,1.6376411574410987,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();varianceThreshold();robustScaler(True,True);selectFwe(0.00561704059016135);lda(0.011364858610818818,78,0.08734161823339115)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
bernoulliNB(0.839691414978635,True)	0.5	1.4128575325012207
bernoulliNB(0.6460303239603957,False)	0.6287850759023722	1.3293695449829102
varianceThreshold();gaussianNB(0.000823279535876958)	0.5	1.910261869430542
randomForest(49,'entropy','sqrt',20,15,True,'balanced_subsample')	0.7748499991044723	3.6679158210754395
varianceThreshold();logisticRegression('l2','lbfgs',1000,15.976712591979675,'balanced')	0.6360183493632798	137.59784507751465
varianceThreshold();adaBoost(decisionTree('gini',27,4,0.8850170159040239,9,'None'),21,0.09053390550955631,'SAMME')	0.7403703582878534	2.273228406906128
maxAbsScaler();robustScaler(False,False);nystroem('poly',0.3827893762276902,50,3,-0.7441737249633977);logisticRegression('l2','sag',1000,13.567480715911582,'balanced')	0.6262098686303458	6.050265789031982
robustScaler(True,True);minMaxScaler();multinomialNB(8.276363537232,False)	0.5646312707197398	2.0313801765441895
fastICA(46,'deflation','unit-variance','exp');selectFwe(0.030093521062992748);decisionTree('entropy',30,16,0.46073525042344743,13,'balanced')	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
nystroem('sigmoid',2.429619147352914,33,2,-0.3800135437933905);maxAbsScaler();maxAbsScaler();fastICA(40,'parallel','arbitrary-variance','exp');multinomialNB(16.2029009693204,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();varianceThreshold();qda(0.24357704276752468)	0.5	0.6871893405914307
mlpClassifier((27, 17),0.06538009903839967,0.7914660688640042,'sgd','logistic')	0.5	1.8942112922668457
randomForest(93,'gini',0.7200869938246175,9,1,False,'None')	0.7698311738321679	5.2881739139556885
varianceThreshold();varianceThreshold();pca(0.5295018824472433,True);nystroem('rbf',1.5879109600608903,100,4,0.686673353046737);extraTreesClassifier(84,'entropy','sqrt',10,4,True,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
adaBoost(decisionTree('entropy',3,5,0.3285864567212031,7,'balanced'),45,0.5949181978412414,'SAMME')	0.6811852394854382	1.1587021350860596
minMaxScaler();selectPercentile(29.916732448154473);fastICA(91,'parallel','arbitrary-variance','cube');extraTreesClassifier(65,'entropy','sqrt',6,15,False,'balanced')	0.6783597748557988	1.4006097316741943
randomForest(26,'gini',0.9285188179993527,7,12,True,'None')	0.6491618713288693	2.2871506214141846
selectFwe(0.03195069646281662);robustScaler(True,False);adaBoost(decisionTree('entropy',17,3,0.9764959234932933,20,'None'),22,0.44114707298087663,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();minMaxScaler();nystroem('poly',7.894102683301209,21,4,0.19781337389057008);bernoulliNB(20.7148589555932,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(34.23244280918386);adaBoost(decisionTree('entropy',24,12,0.17213923595351022,17,'balanced'),49,0.6388677746233357,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
lda(0.9927012077023444,178,0.05764754382705309)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
maxAbsScaler();minMaxScaler();pca(0.8553503537205435,True);maxAbsScaler();multinomialNB(18.426156812337645,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectFwe(0.04265307111296464);minMaxScaler();nystroem('cosine',6.971069607897672,11,3,-0.928764434823258);adaBoost(decisionTree('entropy',23,20,0.5041044308600047,15,'None'),27,1.6382663905681902,'SAMME')	0.6962687943552754	2.95835280418396
nystroem('cosine',2.225757528069028,10,5,0.6542456019612315);logisticRegression('l1','lbfgs',1000,20.969184414218624,'None')	eval_error (Solver lbfgs supports only 'l2' or None penalties, got l1 penalty.)	eval_error (Solver lbfgs supports only 'l2' or None penalties, got l1 penalty.)
minMaxScaler();nystroem('sigmoid',3.5439925153466945,85,2,0.685397651756295);kNN(1,'uniform',1)	0.7431829870199651	3.465909004211426
selectFwe(0.03338398874992079);selectPercentile(73.9395991966916);varianceThreshold();mlpClassifier((46, 8),0.09046360487433563,0.318129967441978,'lbfgs','tanh')	0.5	193.35666871070862
minMaxScaler();varianceThreshold();adaBoost(decisionTree('gini',30,9,0.742853381455576,6,'balanced'),27,0.4898342056581443,'SAMME')	0.7889650620515432	1.8558123111724854
varianceThreshold();adaBoost(decisionTree('entropy',2,18,0.7411365669918764,1,'None'),41,0.8727912592620239,'SAMME')	0.6325974867227353	2.216402292251587
minMaxScaler();minMaxScaler();randomForest(36,'entropy','log2',13,1,False,'balanced_subsample')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();maxAbsScaler();selectFwe(0.045081195166744345);adaBoost(decisionTree('entropy',24,8,0.09523707683139715,13,'balanced'),88,1.6133531968402557,'SAMME')	0.7508180112802381	1.6233508586883545
varianceThreshold();selectFwe(0.0010060093541242824);minMaxScaler();adaBoost(decisionTree('gini',1,5,0.73195995726022,6,'None'),25,1.3565400791387916,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
extraTreesClassifier(23,'entropy','sqrt',8,20,True,'None')	0.5	1.0872876644134521
extraTreesClassifier(53,'entropy','sqrt',16,3,True,'None')	0.6171220851638347	2.5193653106689453
nystroem('rbf',0.7504170400955261,94,4,-0.4326080371383616);decisionTree('gini',6,10,0.24158858002369088,12,'None')	0.5	5.367437839508057
minMaxScaler();maxAbsScaler();qda(0.534480675729076)	0.5	1.3556797504425049
minMaxScaler();pca(0.7198748992281067,False);logisticRegression('l1','lbfgs',1000,8.593275538322361,'None')	eval_error (Solver lbfgs supports only 'l2' or None penalties, got l1 penalty.)	eval_error (Solver lbfgs supports only 'l2' or None penalties, got l1 penalty.)
maxAbsScaler();varianceThreshold();decisionTree('gini',25,8,0.14902801926881526,18,'balanced')	0.7592493302731871	1.3115575313568115
varianceThreshold();minMaxScaler();nystroem('cosine',1.2005997856533137,30,2,-0.5761964351211455);qda(0.19579689715737303)	0.5	1.4791369438171387
minMaxScaler();minMaxScaler();lda(0.9284240148647219,236,0.028142986546528317)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
