pipeline	fitness	fit_time
selectFwe(0.013971710118213944);adaBoost(decisionTree('entropy',29,9,0.39207083111747565,4,'None'),99,1.3219387153935853,'SAMME')	0.6995992300167251	4.581066608428955
varianceThreshold();decisionTree('entropy',26,8,0.8678045458688727,9,'balanced')	0.7646533497428131	1.579355239868164
fastICA(24,'parallel','unit-variance','exp');gaussianNB(0.004875981351865978)	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
minMaxScaler();maxAbsScaler();varianceThreshold();varianceThreshold();decisionTree('gini',10,15,0.3756221919212819,9,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
nystroem('poly',0.07283230247530376,31,5,-0.841440042088569);randomForest(56,'gini',0.6788970057202638,5,15,True,'balanced_subsample')	0.7321294455489287	10.57363510131836
pca(0.5154186007732566,True);pca(0.8368434920209009,True);mlpClassifier((83, 1),0.0020471161677269494,0.5432040265469587,'lbfgs','relu')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();varianceThreshold();minMaxScaler();bernoulliNB(5.5633814140362245,True)	0.5	0.9826610088348389
bernoulliNB(0.8733994950777562,True)	0.5	1.4867870807647705
selectPercentile(29.912272382405458);nystroem('sigmoid',1.37888616647132,64,3,-0.23306515685234985);minMaxScaler();randomForest(69,'gini',0.8568779831593858,19,3,False,'None')	0.5972174887184828	66.03559041023254
varianceThreshold();varianceThreshold();robustScaler(True,True);minMaxScaler();qda(0.9712326999771631)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
lda(0.05152972578770987,128,0.01790798433854458)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
adaBoost(decisionTree('gini',27,9,0.021285697272351967,12,'None'),10,1.3784265123469284,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();minMaxScaler();varianceThreshold();extraTreesClassifier(88,'entropy','log2',12,12,False,'balanced_subsample')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
adaBoost(decisionTree('gini',5,6,0.654306107193385,16,'None'),13,1.163671915645616,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
pca(0.9077442297283207,False);selectFwe(0.009095936650346158);minMaxScaler();maxAbsScaler();kNN(28,'distance',2)	eval_error (Found array with 0 feature(s) (shape=(2159, 0)) while a minimum of 1 is required by MinMaxScaler.)	eval_error (Found array with 0 feature(s) (shape=(2159, 0)) while a minimum of 1 is required by MinMaxScaler.)
selectFwe(0.04313758051743274);selectFwe(0.040749241815178784);robustScaler(True,False);multinomialNB(7.914996607257698,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();fastICA(75,'parallel','arbitrary-variance','logcosh');logisticRegression('l2','lbfgs',1000,14.963675575417586,'None')	0.5	6.158814191818237
kNN(18,'uniform',2)	0.513095238095238	2.2371251583099365
maxAbsScaler();minMaxScaler();logisticRegression('None','liblinear',1000,7.206950923783087,'None')	eval_error (penalty=None is not supported for the liblinear solver)	eval_error (penalty=None is not supported for the liblinear solver)
varianceThreshold();nystroem('rbf',5.445714094895889,22,5,-0.5919461343014323);kNN(31,'uniform',2)	0.5	4.315824508666992
randomForest(34,'gini','sqrt',15,12,False,'balanced')	0.7932425289532645	2.6970725059509277
selectFwe(0.01764246041275361);gaussianNB(0.00047679644938940566)	0.5	1.5664443969726562
varianceThreshold();maxAbsScaler();maxAbsScaler();kNN(30,'distance',2)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
randomForest(79,'gini','log2',5,3,False,'None')	0.738292072959071	4.466534376144409
maxAbsScaler();varianceThreshold();minMaxScaler();minMaxScaler();varianceThreshold();multinomialNB(3.9768960522853702,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.5954318229927958,False);multinomialNB(99.20799352540618,True)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
selectFwe(0.032254793394606976);maxAbsScaler();extraTreesClassifier(31,'entropy','sqrt',10,9,False,'balanced')	0.7602870870017988	1.5619189739227295
mlpClassifier((48, 12),0.09659530472502961,0.14921567393588442,'adam','identity')	0.5047619047619047	4.627113103866577
selectPercentile(53.4008253845411);maxAbsScaler();adaBoost(decisionTree('entropy',23,17,0.7983253537989112,16,'None'),10,0.3083643788755388,'SAMME')	0.7043623181545647	1.3635892868041992
decisionTree('gini',27,15,0.743293689556957,1,'None')	0.7107091577519012	1.0025079250335693
gaussianNB(0.0031577721809973153)	0.5	1.1867282390594482
maxAbsScaler();selectPercentile(20.41119164783345);qda(0.4763429759239841)	0.5	1.6427280902862549
minMaxScaler();varianceThreshold();adaBoost(decisionTree('gini',4,14,0.5413120516605402,3,'balanced'),88,0.1395136407022176,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();varianceThreshold();multinomialNB(2.5116265376334335,True)	0.5	1.4820327758789062
maxAbsScaler();varianceThreshold();varianceThreshold();qda(0.13579613551777237)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();pca(0.5309047153028775,False);mlpClassifier((21, 16),0.07964453205944211,0.31108998762760715,'lbfgs','identity')	0.5993388873110543	3.1176087856292725
maxAbsScaler();gaussianNB(0.002788125140189726)	0.6596792262299221	1.2185821533203125
pca(0.6181373946065492,False);qda(0.3067864093825794)	0.5009916690334185	1.134634017944336
pca(0.52494595104835,True);decisionTree('entropy',15,16,0.6328056442362695,7,'balanced')	0.6785248824513237	1.2895405292510986
randomForest(52,'gini','log2',7,1,False,'balanced')	0.7767821641579098	2.109419822692871
maxAbsScaler();maxAbsScaler();robustScaler(True,True);qda(0.24286569442334427)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();extraTreesClassifier(24,'gini','sqrt',2,20,True,'balanced')	0.6557050553819938	1.1843671798706055
maxAbsScaler();minMaxScaler();minMaxScaler();mlpClassifier((47, 12),0.05979633207711857,0.023720259101318045,'lbfgs','tanh')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
adaBoost(decisionTree('entropy',30,18,0.4822286022101796,19,'None'),75,0.30897270112744163,'SAMME')	0.7646813563066048	6.149523973464966
adaBoost(decisionTree('gini',6,9,0.07696901655055277,6,'balanced'),89,0.014220344054717728,'SAMME')	0.7648667518697341	2.8315091133117676
varianceThreshold();varianceThreshold();mlpClassifier((12, 14),0.010139243508457524,0.022693228324716718,'adam','identity')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
lda(0.9966398604857563,242,0.0918523222330089)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
qda(0.3833398615711179)	0.4954321688914135	2.0279784202575684
fastICA(10,'parallel','arbitrary-variance','logcosh');nystroem('cosine',0.7557836789307537,59,3,-0.30693890535943247);varianceThreshold();mlpClassifier((99, 7),0.0160740378300396,0.4319969906689145,'adam','identity')	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
maxAbsScaler();pca(0.8469032781527381,True);kNN(36,'uniform',1)	0.5886892928145413	1.3053336143493652
minMaxScaler();selectFwe(0.005983787035427339);varianceThreshold();decisionTree('entropy',16,20,0.08285933269745238,13,'None')	0.5996008078513049	0.9436028003692627
robustScaler(True,False);maxAbsScaler();adaBoost(decisionTree('entropy',6,13,0.9021990082100384,20,'balanced'),61,1.454246783817414,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
varianceThreshold();minMaxScaler();selectPercentile(49.94057575988014);lda(0.0548034579759894,96,0.04919101058754719)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
minMaxScaler();maxAbsScaler();minMaxScaler();kNN(15,'distance',2)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
nystroem('rbf',0.6987381437027835,16,4,0.8471074931832556);kNN(3,'uniform',2)	0.5107142857142858	3.606011390686035
maxAbsScaler();pca(0.8771165800900018,False);mlpClassifier((81, 17),0.04572347141825628,0.9489209244671136,'lbfgs','logistic')	0.5	35.94345188140869
