[1/5] ⚙️  Configuration
    - Generations: 200, Population Size: 200
    - Elite Size: 20, Timeout: 3600s
    - Fitness Function: root_mean_squared_error, Maximization: False
    - Output Directory: /hhome/bpicot25/autoML_uco/evoflow-dev-main/pipegenie/metalearning/temp_results/task_360001
    - Random Seed: 42
--- PipeGenie Run Started ---
🕒 Start Time: 2025-07-12 14:15:10
[2/5] 🌱 Initializing evolutionary process...
                                       fitness                                            size                                        fitness_elite                                      size_elite              
                 ----------------------------------------------------    --------------------------------------    ----------------------------------------------------    --------------------------------------
gen    nevals    min           max           avg           std           min    max    avg           std           min           max           avg           std           min    max    avg           std       
0      200       0.49781       1.2706        0.73831       0.21554       3      3      3             0             0.49781       0.53652       0.52138       0.010552      3      3      3             0         
1      165       0.49759       3.8305        0.66593       0.30783       3      3      3             0             0.49759       0.521         0.5118        0.0078227     3      3      3             0         
2      155       0.49759       1.2706        0.58513       0.1207        3      3      3             0             0.49759       0.51429       0.50744       0.0059065     3      3      3             0         
3      176       0.48459       1.0643        0.55003       0.080233      3      3      3             0             0.48459       0.50664       0.50052       0.0049396     3      3      3             0         
4      161       0.48459       1.0643        0.5412        0.078437      3      3      3             0             0.48459       0.50326       0.49623       0.004704      3      3      3             0         
5      164       0.48459       1.0643        0.53271       0.064104      3      3      3             0             0.48459       0.49759       0.49338       0.0043461     3      3      3             0         
6      153       0.48459       1.0643        0.52317       0.075851      3      3      3             0             0.48459       0.49438       0.49075       0.0032586     3      3      3             0         
7      147       0.48459       1.0643        0.52005       0.070586      3      3      3             0             0.48459       0.49198       0.48883       0.0024541     3      3      3             0         
8      151       0.48459       0.88356       0.50759       0.038442      3      3      3             0             0.48459       0.48917       0.48715       0.0017578     3      3      3             0         
9      138       0.48459       0.56855       0.49966       0.011859      3      3      3             0             0.48459       0.48832       0.48609       0.0013357     3      3      3             0         
10     160       0.48179       0.60304       0.49693       0.012808      3      3      3             0             0.48179       0.48682       0.48513       0.0010868     3      3      3             0         
11     143       0.47766       0.56461       0.49545       0.011032      3      3      3             0             0.47766       0.48531       0.48352       0.0021651     3      3      3             0         
12     153       0.47766       0.53659       0.4941        0.0095433     3      3      3             0             0.47766       0.48459       0.4829        0.0020381     3      3      3             0         
13     146       0.47766       1.0785        0.50176       0.051561      3      3      3             0             0.47766       0.48459       0.4814        0.002221      3      3      3             0         
14     158       0.47766       0.62436       0.49531       0.01824       3      3      3             0             0.47766       0.48277       0.48041       0.0016797     3      3      3             0         
15     145       0.47766       0.52172       0.49105       0.0082018     3      3      3             0             0.47766       0.48179       0.48002       0.0015619     3      3      3             0         
16     146       0.47766       0.56931       0.49173       0.011967      3      3      3             0             0.47766       0.48173       0.47923       0.0012779     3      3      3             0         
17     162       0.47766       0.54926       0.49051       0.011023      3      3      3             0             0.47766       0.47983       0.47846       0.00071377    3      3      3             0         
18     131       0.47766       0.57033       0.48933       0.011115      3      3      3             0             0.47766       0.47955       0.47838       0.00064079    3      3      3             0         
19     157       0.47766       0.60586       0.49041       0.016982      3      3      3             0             0.47766       0.4783        0.47806       0.00029714    3      3      3             0         
20     161       0.47766       0.54212       0.4905        0.011762      3      3      3             0             0.47766       0.4783        0.47796       0.00030294    3      3      3             0         
21     149       0.47766       0.57023       0.48976       0.013659      3      3      3             0             0.47766       0.4782        0.47776       0.00021665    3      3      3             0         
22     139       0.47766       0.59545       0.4888        0.01386       3      3      3             0             0.47766       0.4782        0.47768       0.00011804    3      3      3             0         
23     144       0.47766       1.0643        0.49793       0.065516      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
24     148       0.47766       1.0643        0.49278       0.049517      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
25     150       0.47766       1.0643        0.49175       0.054687      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
26     130       0.47766       1.0643        0.50269       0.085017      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
27     123       0.47766       0.87522       0.48655       0.039087      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
28     115       0.47766       1.0643        0.49235       0.061138      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
29     116       0.47766       1.0643        0.4877        0.051252      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
30     120       0.47766       1.0689        0.49071       0.059567      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
31     118       0.47766       1.0643        0.49139       0.063398      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
32     117       0.47766       1.0643        0.49339       0.067518      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
33     117       0.47766       1.1538        0.49234       0.070833      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
34     111       0.47766       1.0643        0.48993       0.060445      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
35     137       0.47766       1.0031        0.4863        0.043387      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
36     123       0.47766       0.67864       0.4847        0.023263      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
37     116       0.47766       0.91086       0.4886        0.047233      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
38     113       0.47766       1.0643        0.49228       0.067797      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
39     126       0.47766       0.78545       0.4852        0.035092      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
40     117       0.47766       0.88637       0.48695       0.041332      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
41     121       0.47766       1.0643        0.49299       0.068318      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
42     114       0.47766       1.0643        0.50099       0.092011      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
43     113       0.47766       1.0643        0.49589       0.070548      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
44     120       0.47766       1.0643        0.4902        0.05465       3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
45     132       0.47766       7.9633        0.52507       0.53505       3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
46     103       0.47766       1.0643        0.4881        0.055114      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
47     112       0.47766       0.85143       0.48999       0.052283      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
48     124       0.47766       1.0643        0.49499       0.067058      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
49     134       0.47766       1.0237        0.49286       0.066941      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
50     119       0.47766       1.0643        0.49389       0.061768      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
51     129       0.47766       0.88261       0.48865       0.043805      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
52     131       0.47766       1.0698        0.4933        0.071307      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
53     124       0.47766       1.0643        0.4917        0.064121      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
54     123       0.47766       1.0643        0.48964       0.057322      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
55     125       0.47766       1.1632        0.50026       0.084545      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
56     105       0.47766       0.92676       0.487         0.043936      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
57     116       0.47766       0.91759       0.48637       0.049599      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
58     117       0.47766       1.0643        0.48932       0.062272      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
59     142       0.47766       1.0643        0.49793       0.076921      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
60     120       0.47766       0.81593       0.48843       0.042119      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
61     129       0.47766       1.0643        0.48895       0.052089      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
62     131       0.47766       0.68953       0.48142       0.022986      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
63     113       0.47766       8.7229e+26    4.7407e+24    6.4131e+25    3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
64     122       0.47766       1.1851e+17    6.2703e+14    8.5974e+15    3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
65     131       0.47766       0.716         0.48348       0.024693      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
66     122       0.47766       0.90057       0.49009       0.050804      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
67     130       0.47766       1.4016        0.49088       0.075566      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
68     110       0.47766       1.0643        0.4861        0.04604       3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
69     128       0.47766       22.148        0.61075       1.5973        3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
70     136       0.47766       1.0643        0.4956        0.070801      3      3      3             0             0.47766       0.47766       0.47766       5.5511e-17    3      3      3             0         
