pipeline	fitness	fit_time
selectFwe(0.013971710118213944);adaBoost(decisionTree('entropy',29,9,0.39207083111747565,4,'None'),99,1.3219387153935853,'SAMME')	0.5909681613083737	2.678128242492676
varianceThreshold();decisionTree('entropy',26,8,0.8678045458688727,9,'balanced')	0.764596382497088	1.4489591121673584
fastICA(24,'parallel','unit-variance','exp');gaussianNB(0.004875981351865978)	0.6243889257998838	2.9209916591644287
minMaxScaler();maxAbsScaler();varianceThreshold();varianceThreshold();decisionTree('gini',10,15,0.3756221919212819,9,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
nystroem('poly',0.07283230247530376,31,5,-0.841440042088569);randomForest(56,'gini',0.6788970057202638,5,15,True,'balanced_subsample')	0.6835413873687758	7.376160383224487
pca(0.5154186007732566,True);pca(0.8368434920209009,True);mlpClassifier((83, 1),0.0020471161677269494,0.5432040265469587,'lbfgs','relu')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();varianceThreshold();minMaxScaler();bernoulliNB(5.5633814140362245,True)	0.5	0.9496004581451416
bernoulliNB(0.8733994950777562,True)	0.5	0.9434823989868164
selectPercentile(29.912272382405458);nystroem('sigmoid',1.37888616647132,64,3,-0.23306515685234985);minMaxScaler();randomForest(69,'gini',0.8568779831593858,19,3,False,'None')	0.5	5.285476446151733
varianceThreshold();varianceThreshold();robustScaler(True,True);minMaxScaler();qda(0.9712326999771631)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
lda(0.05152972578770987,128,0.01790798433854458)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
adaBoost(decisionTree('gini',27,9,0.021285697272351967,12,'None'),10,1.3784265123469284,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();minMaxScaler();varianceThreshold();extraTreesClassifier(88,'entropy','log2',12,12,False,'balanced_subsample')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
adaBoost(decisionTree('gini',5,6,0.654306107193385,16,'None'),13,1.163671915645616,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
pca(0.9077442297283207,False);selectFwe(0.009095936650346158);minMaxScaler();maxAbsScaler();kNN(28,'distance',2)	eval_error (Found array with 0 feature(s) (shape=(2142, 0)) while a minimum of 1 is required by MinMaxScaler.)	eval_error (Found array with 0 feature(s) (shape=(2142, 0)) while a minimum of 1 is required by MinMaxScaler.)
selectFwe(0.04313758051743274);selectFwe(0.040749241815178784);robustScaler(True,False);multinomialNB(7.914996607257698,False)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();fastICA(75,'parallel','arbitrary-variance','logcosh');logisticRegression('l2','lbfgs',1000,14.963675575417586,'None')	0.5	5.640125274658203
kNN(18,'uniform',2)	0.5	1.0157129764556885
maxAbsScaler();minMaxScaler();logisticRegression('None','liblinear',1000,7.206950923783087,'None')	eval_error (penalty=None is not supported for the liblinear solver)	eval_error (penalty=None is not supported for the liblinear solver)
varianceThreshold();nystroem('rbf',5.445714094895889,22,5,-0.5919461343014323);kNN(31,'uniform',2)	0.5	2.5302929878234863
randomForest(34,'gini','sqrt',15,12,False,'balanced')	0.8147298256054107	1.3203046321868896
