pipeline	fitness	fit_time
selectFwe(0.01298635889250521);nystroem('sigmoid',0.44496371011250224,93,2,-0.7603625538302319);multinomialNB(0.4117451861367205,False)	0.5041666666666667	3.1531260013580322
pca(0.9231790239430193,False);minMaxScaler();varianceThreshold();logisticRegression('l1','sag',1000,20.78658538716961,'None')	eval_error (Solver sag supports only 'l2' or None penalties, got l1 penalty.)	eval_error (Solver sag supports only 'l2' or None penalties, got l1 penalty.)
fastICA(98,'parallel','unit-variance','exp');pca(0.9241166560167728,True);mlpClassifier((62, 15),0.008033835056129547,0.5899879419080258,'adam','logistic')	eval_error (array must not contain infs or NaNs)	eval_error (array must not contain infs or NaNs)
selectFwe(0.049386612280139526);pca(0.6920644724017113,True);varianceThreshold();minMaxScaler();multinomialNB(43.484807462461845,False)	0.5	1.1517977714538574
minMaxScaler();kNN(12,'distance',1)	0.7994946808510639	0.8109085559844971
minMaxScaler();minMaxScaler();selectPercentile(89.5479141211156);selectFwe(0.019109170775957838);multinomialNB(32.01604903176513,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
robustScaler(False,False);randomForest(44,'gini','log2',7,2,True,'balanced_subsample')	0.8289007092198581	2.183922290802002
minMaxScaler();nystroem('rbf',2.308405266870814,50,5,0.5049082445768103);minMaxScaler();adaBoost(decisionTree('entropy',10,12,0.32334086177281685,1,'balanced'),16,1.6978645492668387,'SAMME.R')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
lda(0.16818709487379424,231,0.08674869736484102)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
varianceThreshold();varianceThreshold();varianceThreshold();maxAbsScaler();lda(0.1561157808078174,225,0.05327399594175371)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
gaussianNB(0.0041869699639101605)	0.5	1.8265149593353271
selectFwe(0.048141839949799245);decisionTree('entropy',15,4,0.5501148320228185,3,'balanced')	0.7675797872340425	2.71396803855896
gaussianNB(0.006163532547280161)	0.5	1.7052967548370361
mlpClassifier((85, 3),0.08942580771189951,0.4344262593418259,'adam','logistic')	0.5	1.4838407039642334
selectFwe(0.04488269655068218);nystroem('cosine',7.702096477553154,28,3,-0.29762797678042063);varianceThreshold();adaBoost(decisionTree('gini',5,11,0.0833670642056944,6,'balanced'),33,1.2048711602640905,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();selectFwe(0.021955537645597562);robustScaler(False,False);randomForest(40,'entropy','sqrt',18,20,True,'balanced_subsample')	0.6476418439716312	1.7620649337768555
selectPercentile(94.90977045889385);robustScaler(False,False);varianceThreshold();maxAbsScaler();qda(0.17109127368002963)	0.5	1.6603951454162598
fastICA(19,'deflation','arbitrary-variance','logcosh');varianceThreshold();kNN(16,'uniform',2)	eval_error (illegal value in 4th argument of internal gesdd)	eval_error (illegal value in 4th argument of internal gesdd)
pca(0.5635083271067278,True);maxAbsScaler();minMaxScaler();bernoulliNB(17.087391231413065,False)	0.51	1.834806203842163
