pipeline	fitness	fit_time
selectPercentile(94.97185568391993);randomForest(23,'entropy',0.7110886193441113,5,13,True,'None')	0.5	1.1335959434509277
minMaxScaler();adaBoost(decisionTree('entropy',13,13,0.47876046699182107,17,'None'),19,0.21863673022808103,'SAMME')	0.64226563618148	1.2169122695922852
nystroem('poly',0.07728963997081108,95,5,-0.9915530102428711);multinomialNB(42.75500793158003,True)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
nystroem('poly',1.0692802525632397,75,4,0.726905505958519);nystroem('cosine',0.48390384406879955,31,4,-0.35685416630423417);adaBoost(decisionTree('entropy',29,19,0.453689886838582,12,'None'),95,0.26093136161233876,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();qda(0.8367207433706179)	0.5626846285959639	0.8777956962585449
varianceThreshold();minMaxScaler();selectPercentile(51.94064895248765);fastICA(97,'parallel','arbitrary-variance','cube');randomForest(90,'entropy',0.7818575797170312,4,15,True,'None')	0.5	1.3445665836334229
extraTreesClassifier(23,'entropy','log2',18,16,False,'balanced')	0.7072173321883499	0.9470078945159912
qda(0.27103893741050566)	0.5467532560469444	0.657088041305542
multinomialNB(37.75026016493478,False)	0.5620606125661943	0.5572452545166016
varianceThreshold();maxAbsScaler();robustScaler(True,False);adaBoost(decisionTree('entropy',9,20,0.1910107617402682,19,'None'),43,1.3128901010498069,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
bernoulliNB(15.947563645103175,False)	0.4377057392299985	0.5762996673583984
logisticRegression('None','lbfgs',1000,14.058602234132957,'None')	0.52	0.8792927265167236
decisionTree('entropy',20,12,0.4924259637693409,7,'None')	0.6237469586374695	0.7148025035858154
kNN(16,'distance',2)	0.5852014455417203	0.7359104156494141
nystroem('rbf',1.9372757515060295,65,2,0.32759083595800376);pca(0.711215900148032,False);adaBoost(decisionTree('gini',25,3,0.9055287428836716,1,'None'),74,0.813012788397965,'SAMME')	0.4985294117647059	7.436617851257324
qda(0.6030936113182224)	0.5460179619292973	0.8448386192321777
maxAbsScaler();adaBoost(decisionTree('gini',7,9,0.09116488552218083,1,'balanced'),79,0.5244385748786193,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
selectPercentile(22.029530262979534);varianceThreshold();minMaxScaler();varianceThreshold();decisionTree('gini',30,17,0.8570579943674081,4,'None')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(4.643752871992865);robustScaler(False,True);selectFwe(0.032614590712211206);kNN(22,'uniform',1)	0.5	0.8814008235931396
maxAbsScaler();minMaxScaler();pca(0.5957950622920796,True);multinomialNB(22.740920979944732,True)	eval_error (Negative values in data passed to MultinomialNB (input X).)	eval_error (Negative values in data passed to MultinomialNB (input X).)
logisticRegression('l2','lbfgs',1000,1.8190074384989021,'balanced')	0.7132109632174037	8.08008599281311
fastICA(32,'parallel','arbitrary-variance','logcosh');varianceThreshold();extraTreesClassifier(68,'gini','log2',19,12,False,'balanced')	0.731560755689137	1.4145348072052002
varianceThreshold();minMaxScaler();fastICA(85,'deflation','unit-variance','exp');selectFwe(0.04222888601012644);lda(0.9942323794229126,151,0.008545990731701562)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
minMaxScaler();adaBoost(decisionTree('entropy',12,13,0.9983190633925306,18,'balanced'),53,1.6800657414105449,'SAMME')	0.6730116645198226	1.330707311630249
robustScaler(False,False);adaBoost(decisionTree('gini',19,5,0.3740865936657536,1,'balanced'),46,0.5549218122299481,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
minMaxScaler();robustScaler(True,False);maxAbsScaler();decisionTree('gini',1,14,0.10932414364761955,4,'balanced')	0.5021897810218978	0.9178626537322998
minMaxScaler();varianceThreshold();selectPercentile(6.520140269920926);adaBoost(decisionTree('entropy',2,16,0.05620741027260612,19,'balanced'),10,1.0257789804925521,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
nystroem('poly',3.0980903576736547,52,5,0.42971467577417255);pca(0.6396752124927462,False);pca(0.8275185800453209,False);gaussianNB(0.007567900007848586)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
selectPercentile(59.10170728491536);qda(0.6197816726344193)	0.48607234864748816	1.7375462055206299
robustScaler(False,False);varianceThreshold();decisionTree('entropy',30,4,0.46607779390604986,14,'balanced')	0.698327608415629	1.5267562866210938
pca(0.9413263179479335,True);fastICA(46,'deflation','unit-variance','logcosh');pca(0.5748718104457659,False);decisionTree('gini',23,10,0.8760564874443485,6,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
pca(0.8185007134827378,False);mlpClassifier((82, 9),0.0468255314518677,0.7599624300854821,'sgd','logistic')	0.5	1.7303895950317383
robustScaler(False,False);varianceThreshold();extraTreesClassifier(85,'entropy','sqrt',13,14,False,'None')	0.5	1.2346699237823486
robustScaler(True,False);minMaxScaler();extraTreesClassifier(33,'entropy','sqrt',18,12,False,'balanced')	0.7512315729211392	1.0823674201965332
maxAbsScaler();varianceThreshold();varianceThreshold();adaBoost(decisionTree('gini',2,8,0.8365598336792958,17,'balanced'),76,0.04457419880404624,'SAMME')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
varianceThreshold();extraTreesClassifier(70,'entropy','sqrt',15,14,False,'balanced_subsample')	0.7446246600830113	1.982698678970337
selectPercentile(95.7402813739807);minMaxScaler();randomForest(90,'entropy',0.8299259949283735,9,8,False,'balanced')	0.7706680263346214	2.268716335296631
nystroem('rbf',0.38388902474775666,71,3,-0.7351771612033136);lda(0.73448985139725,160,0.008141687286129138)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)	eval_error (n_components cannot be larger than min(n_features, n_classes - 1).)
varianceThreshold();maxAbsScaler();decisionTree('entropy',10,14,0.7854555201896299,10,'balanced')	0.8016684557034491	1.2923145294189453
minMaxScaler();varianceThreshold();selectFwe(0.02741736009838977);adaBoost(decisionTree('gini',20,10,0.8928134745306298,15,'balanced'),11,1.43109261932225,'SAMME')	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by AdaBoostClassifier.)	eval_error (Found array with 0 feature(s) (shape=(569, 0)) while a minimum of 1 is required by AdaBoostClassifier.)
maxAbsScaler();minMaxScaler();minMaxScaler();minMaxScaler();bernoulliNB(0.7073150946290523,True)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
minMaxScaler();fastICA(35,'deflation','unit-variance','logcosh');qda(0.27063864567960205)	0.5512841706025476	2.550048589706421
minMaxScaler();adaBoost(decisionTree('entropy',11,8,0.7810941773938322,20,'balanced'),49,1.876352356188649,'SAMME')	0.6370695577501073	2.498325824737549
maxAbsScaler();mlpClassifier((43, 4),0.022175849909011787,0.33204890911653623,'sgd','relu')	0.5	1.6406772136688232
pca(0.7512624349227253,False);maxAbsScaler();varianceThreshold();bernoulliNB(2.840813972569322,False)	0.44946615142407326	1.446408987045288
extraTreesClassifier(75,'entropy','sqrt',15,7,False,'balanced_subsample')	0.7823855016459138	2.086324453353882
varianceThreshold();minMaxScaler();adaBoost(decisionTree('gini',5,3,0.4780718239719438,17,'None'),34,0.18083486383829833,'SAMME.R')	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)	eval_error (The 'algorithm' parameter of AdaBoostClassifier must be a str among {'SAMME'}. Got 'SAMME.R' instead.)
maxAbsScaler();maxAbsScaler();minMaxScaler();gaussianNB(0.0027627375057992323)	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
randomForest(81,'gini','sqrt',6,9,True,'balanced')	0.7401624445398599	2.840726852416992
minMaxScaler();maxAbsScaler();minMaxScaler();extraTreesClassifier(55,'gini','log2',18,15,True,'balanced')	invalid_ind (duplicated operator)	invalid_ind (duplicated operator)
maxAbsScaler();minMaxScaler();multinomialNB(74.52466301371908,True)	0.5	1.0682945251464844
